date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-08-28,40.0775,25.73,41.7,23.9,0.7666666666666666,25.637333333333334
2023-08-29,38.0875,25.174999999999997,38.2,23.4,0.0,27.400000000000002
2023-08-30,38.185,22.515,37.7,20.1,0.0,24.076000000000004
2023-08-31,39.4375,23.36,38.1,20.7,0.0,20.328000000000003
2023-09-01,39.105,22.994999999999997,37.9,20.7,0.0,21.43466666666667
2023-09-02,39.2375,23.32,39.3,21.2,0.0,20.325333333333333
2023-09-03,39.035,24.5325,38.2,24.4,0.0,19.344
2023-09-04,38.88249999999999,24.744999999999997,41.4,24.4,0.0,26.761333333333337
2023-09-05,40.01,26.2,42.5,29.6,0.0,28.730666666666668
2023-09-06,40.1275,25.4425,42.4,25.7,0.0,24.209333333333333
2023-09-07,41.0525,25.86,43.2,25.7,0.0,19.701333333333334
2023-09-08,42.455,25.877499999999998,42.3,26.1,0.0,19.555999999999997
2023-09-09,40.61,25.240000000000002,41.7,25.6,0.09999999999999999,21.234666666666666
2023-09-10,39.4525,25.14,38.3,25.7,0.09999999999999999,20.137333333333334
2023-09-11,38.2075,23.049999999999997,36.5,21.2,0.0,20.43733333333333
2023-09-12,35.7475,24.9625,35.7,25.6,0.0,20.291999999999998
2023-09-13,33.8925,23.685000000000002,35.6,22.9,1.5736666666666668,22.337333333333333
2023-09-14,35.055,22.5125,37.9,22.9,7.628,21.194666666666667
2023-09-15,33.095,22.8725,35.5,22.8,19.817666666666664,20.744
2023-09-16,32.207499999999996,22.052500000000002,33.4,21.0,5.326333333333333,25.030666666666665
2023-09-17,34.272499999999994,21.1025,34.8,20.0,1.1300000000000001,16.504
2023-09-18,35.4025,22.1875,35.0,19.4,0.0,17.744
2023-09-19,36.2,22.4425,36.8,21.2,0.0,23.328000000000003
2023-09-20,36.07,21.575,39.2,21.2,0.0,24.24
2023-09-21,36.67,23.8025,40.6,22.9,0.0,23.206666666666667
2023-09-22,37.0075,23.915,40.3,22.9,0.01,22.237333333333336
2023-09-23,37.675,25.222499999999997,42.2,25.7,0.0,26.161333333333335
2023-09-24,38.6225,25.555,44.1,25.6,1.189,31.230666666666668
2023-09-25,37.235,25.075000000000003,40.7,26.1,3.3563333333333336,29.081333333333333
2023-09-26,35.1275,22.66,38.1,21.7,0.0033333333333333335,19.628000000000004
2023-09-27,35.3575,23.485,35.5,21.7,0.0,16.00133333333333
2023-09-28,36.19,22.58,36.2,20.1,0.0,17.022666666666666
2023-09-29,35.47,22.502499999999998,36.5,20.7,0.0,20.301333333333332
2023-09-30,34.557500000000005,22.5625,36.2,20.7,0.6366666666666666,20.692
2023-10-01,34.667500000000004,20.86,34.3,18.9,0.0,22.104
2023-10-02,34.535,21.6225,34.5,19.4,0.01,21.792
2023-10-03,33.957499999999996,21.417499999999997,36.8,18.4,3.27,20.694666666666667
2023-10-04,34.7625,24.125,41.1,24.4,6.073333333333333,23.992
2023-10-05,32.34,20.265,31.9,20.6,42.121,34.51733333333333
2023-10-06,29.885,20.055,30.3,19.4,0.006666666666666667,24.49466666666667
2023-10-07,26.494999999999997,16.855,25.0,17.8,0.0,30.823999999999998
2023-10-08,26.134999999999998,12.4375,26.7,10.0,0.0,18.30666666666667
2023-10-09,28.78,13.7175,28.1,11.2,0.0,20.934666666666665
2023-10-10,28.939999999999998,19.1225,27.2,17.2,0.12433333333333334,24.264
2023-10-11,24.9971996,18.6132,24.0126815,19.2985155,0.24775,19.368708125
2023-10-12,28.693199800000002,17.853199999999998,29.9980875,17.2791325,0.0,22.370083
2023-10-13,32.929199999999994,20.7952,35.880953500000004,20.931338,0.1275,25.778476500000004
2023-10-14,27.8892,15.4392,23.517582500000003,11.7686905,0.0,27.1443825
2023-10-15,24.621199999999998,12.841199999999997,20.5574385,11.201759,0.0,34.47411725
2023-10-16,23.839199999999998,9.8572,20.674374999999998,7.7235724999999995,0.0,26.780579
2023-10-17,24.7519,7.107899999999999,25.070996,4.49354,0.0,18.741738499999997
2023-10-18,28.1759002,9.9979,26.271768,7.6905275,0.0,28.125325
2023-10-19,30.961900000000004,14.931899999999999,29.000880000000002,13.2016775,0.0,20.98173075
2023-10-20,35.7799,13.9639,33.936348499999994,10.535540000000001,0.0,14.8244705
2023-10-21,34.353899999999996,15.793899999999999,33.150332500000005,11.8800375,0.0,16.41728325
2023-10-22,31.699900200000002,19.079900000000002,31.3758665,19.4969715,0.0,20.98941225
2023-10-23,28.7599,21.2399002,30.987050000000004,22.5242615,19.775,24.098256250000002
2023-10-24,27.769899999999996,21.8519,30.0485405,23.552007,4.51825,27.425161
2023-10-25,28.7939,22.381899999999998,31.971129,24.242125,16.417499999999997,28.240416999999997
2023-10-26,27.815900199999998,21.6019002,28.155615500000003,23.163135,38.788,25.453421499999997
2023-10-27,28.797900000000006,23.173900200000002,34.737862,25.528885000000002,22.87525,16.530303000000004
2023-10-28,30.031900200000003,22.9139002,33.177501,25.365145,1.35825,24.400114499999997
2023-10-29,27.3519002,9.32989994,26.4744475,2.3209045,1.6325,32.717729750000004
2023-10-30,10.083899800000001,4.7519,6.012953400000001,-0.64289025,15.901250000000001,35.87
2023-10-31,14.6219,5.5919,12.6333275,3.23649825,0.603,27.090867
